เพศ,ช่วงอายุ/ช่วงวัย,เทศกาล/โอกาสสำคัญ,ความสัมพันธ์,คลาสของขวัญ
6.3,2.3,4.4,1.3,เสื้อผ้า
5.6,3,4.1,1.3,เสื้อผ้า
5.5,2.5,4,1.3,เสื้อผ้า
5.5,2.6,4.4,1.2,เสื้อผ้า
6.1,3,4.6,1.4,เสื้อผ้า
5.8,2.6,4,1.2,เสื้อผ้า
5,2.3,3.3,1,เสื้อผ้า
5.6,2.7,4.2,1.3,เสื้อผ้า
5.7,3,4.2,1.2,เสื้อผ้า
5.7,2.9,4.2,1.3,เสื้อผ้า
6.2,2.9,4.3,1.3,เสื้อผ้า
5.1,2.5,3,1.1,เสื้อผ้า
5.7,2.8,4.1,1.3,เสื้อผ้า
6.3,3.3,6,2.5,กระเป๋า
5.8,2.7,5.1,1.9,กระเป๋า
7.1,3,5.9,2.1,กระเป๋า
6.3,2.9,5.6,1.8,กระเป๋า
6.5,3,5.8,2.2,กระเป๋า
7.6,3,6.6,2.1,กระเป๋า
4.9,2.5,4.5,1.7,กระเป๋า
7.3,2.9,6.3,1.8,กระเป๋า
6.7,2.5,5.8,1.8,กระเป๋า
7.2,3.6,6.1,2.5,กระเป๋า
6.5,3.2,5.1,2,กระเป๋า
6.4,2.7,5.3,1.9,กระเป๋า
6.8,3,5.5,2.1,กระเป๋า
5.7,2.5,5,2,กระเป๋า
5.8,2.8,5.1,2.4,กระเป๋า
6.4,3.2,5.3,2.3,กระเป๋า
6.5,3,5.5,1.8,กระเป๋า
7.7,3.8,6.7,2.2,กระเป๋า
7.7,2.6,6.9,2.3,กระเป๋า
6,2.2,5,1.5,กระเป๋า
6.9,3.2,5.7,2.3,กระเป๋า
5.6,2.8,4.9,2,กระเป๋า
7.7,2.8,6.7,2,กระเป๋า
6.3,2.7,4.9,1.8,กระเป๋า
6.7,3.3,5.7,2.1,กระเป๋า
7.2,3.2,6,1.8,กระเป๋า
6.2,2.8,4.8,1.8,กระเป๋า
6.1,3,4.9,1.8,กระเป๋า
6.4,2.8,5.6,2.1,กระเป๋า
7.2,3,5.8,1.6,กระเป๋า
7.4,2.8,6.1,1.9,กระเป๋า
7.9,3.8,6.4,2,กระเป๋า
6.4,2.8,5.6,2.2,กระเป๋า
6.3,2.8,5.1,1.5,กระเป๋า
6.1,2.6,5.6,1.4,กระเป๋า
7.7,3,6.1,2.3,กระเป๋า
6.3,3.4,5.6,2.4,กระเป๋า
6.4,3.1,5.5,1.8,กระเป๋า
6,3,4.8,1.8,กระเป๋า
6.9,3.1,5.4,2.1,กระเป๋า
6.7,3.1,5.6,2.4,กระเป๋า
6.9,3.1,5.1,2.3,กระเป๋า
5.8,2.7,5.1,1.9,กระเป๋า
6.8,3.2,5.9,2.3,กระเป๋า
6.7,3.3,5.7,2.5,กระเป๋า
6.7,3,5.2,2.3,กระเป๋า
6.3,2.5,5,1.9,กระเป๋า
6.5,3,5.2,2,กระเป๋า
6.2,3.4,5.4,2.3,กระเป๋า
5.9,3,5.1,1.8,กระเป๋า
